fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.0,0.76,0.14,2.3,0.106,15.2,64.2,0.996385,3.28,0.62,9.5,6
6.1,0.4,0.2,2.1,0.067,23.2,47.3,0.995621,3.41,0.78,9.9,6
6.8,0.56,0.39,1.8,0.064,16.0,28.2,0.99543,3.35,0.67,10.2,6
11.8,0.38,0.53,2.1,0.091,5.8,19.4,0.998994,3.16,0.68,10.6,6
8.2,0.41,0.43,2.7,0.088,11.0,42.8,0.997522,3.52,0.61,10.5,6
8.7,0.45,0.32,3.0,0.091,23.7,71.4,0.997045,3.38,0.67,11.1,6
7.3,0.42,0.28,2.5,0.079,33.6,79.3,0.997104,3.41,0.64,9.5,6
8.9,0.39,0.33,1.6,0.083,42.3,56.2,0.996358,3.49,0.72,11.0,6
7.5,0.41,0.29,1.9,0.125,3.2,41.8,0.995574,3.31,0.71,10.6,6
7.7,0.46,0.28,2.0,0.087,22.9,53.1,0.997873,3.43,0.78,9.3,6
6.7,0.4,0.41,2.1,0.073,16.6,24.6,0.996516,3.45,0.74,10.8,6
9.2,0.68,0.36,4.3,0.089,11.3,16.3,0.997725,3.32,0.64,11.6,6
7.0,0.39,0.3,2.2,0.085,20.7,51.7,0.99652,3.45,0.58,10.0,6
8.4,0.46,0.23,2.0,0.21,15.2,56.0,0.996486,3.14,0.8,10.2,6
7.4,0.78,0.23,3.7,0.08,16.3,66.1,0.998123,3.46,0.7,9.5,6
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6
7.4,0.53,0.22,2.0,0.075,10.8,28.0,0.998063,3.48,0.76,9.5,6
9.6,0.42,0.35,2.1,0.082,17.0,38.0,0.996284,3.23,0.66,11.1,6
7.0,0.76,0.01,2.2,0.059,11.0,17.8,0.992943,3.41,0.44,12.4,6
8.1,0.64,0.12,1.9,0.079,17.6,41.7,0.997136,3.33,0.56,9.7,6
7.0,0.33,0.25,2.0,0.071,15.8,20.2,0.996484,3.56,0.77,10.3,6
7.9,0.45,0.13,1.9,0.072,6.3,17.7,0.997044,3.28,0.62,9.3,6
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.995046,3.3,0.66,10.8,6
9.6,0.33,0.64,4.5,0.073,41.0,81.2,0.997383,3.24,0.81,11.9,7
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7
8.1,0.39,0.26,4.1,0.073,10.0,18.6,0.995512,3.33,0.71,11.7,7
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.994863,3.27,0.75,12.6,7
8.5,0.48,0.12,2.5,0.086,19.9,49.0,0.997468,3.35,0.85,10.6,7
10.5,0.24,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,7
9.2,0.46,0.35,2.8,0.07,9.9,28.0,0.996768,3.31,0.68,11.2,7
9.0,0.34,0.4,2.2,0.094,6.0,10.0,0.995905,3.16,0.58,11.7,7
9.0,0.35,0.38,2.2,0.066,12.3,27.7,0.994951,3.27,0.78,12.3,7
10.2,0.33,0.43,1.6,0.064,3.0,7.9,0.995003,3.14,0.63,11.3,7
7.5,0.52,0.17,2.3,0.067,6.0,11.4,0.993504,3.32,0.65,12.6,7
7.1,0.35,0.33,1.8,0.066,4.3,8.6,0.993208,3.33,0.55,12.3,7
8.6,0.39,0.33,2.7,0.102,7.6,15.6,0.995995,3.35,0.77,11.8,7
9.8,0.39,0.47,1.6,0.045,21.4,42.0,0.99578,3.18,0.79,10.7,7
11.1,0.33,0.42,1.8,0.057,16.9,32.1,0.996926,3.21,0.67,10.6,7
10.4,0.42,0.64,2.9,0.112,12.0,28.9,0.996814,3.24,0.75,11.8,7
14.2,0.65,0.71,4.8,0.091,6.5,42.5,1.002689,3.01,0.71,10.6,7
9.0,0.33,0.36,2.1,0.065,12.5,27.5,0.99501,3.26,0.8,12.1,7
9.4,0.32,0.4,2.2,0.074,12.8,27.4,0.995531,3.26,0.82,11.7,7
7.8,0.58,0.02,1.9,0.078,10.1,18.0,0.996408,3.35,0.57,9.9,7
9.8,0.43,0.49,3.3,0.076,10.7,19.3,0.996598,3.26,0.68,11.8,7
11.2,0.38,0.57,2.4,0.069,7.0,19.4,0.998245,3.28,0.87,10.8,7
7.4,0.88,0.11,2.1,0.133,6.8,23.4,0.99607,3.37,0.67,10.5,7
9.0,0.32,0.36,2.5,0.08,12.0,24.7,0.995272,3.25,0.79,11.8,7
8.8,0.33,0.3,2.4,0.08,17.1,49.0,0.997622,3.27,0.72,10.3,7
10.1,0.48,0.62,2.9,0.07,10.2,25.9,0.99665,3.18,0.78,12.6,7
6.1,0.53,0.13,2.0,0.079,3.4,9.7,0.993367,3.56,0.6,12.8,7
8.2,0.32,0.39,2.2,0.058,6.0,10.0,0.995282,3.31,0.68,11.3,7
10.5,0.25,0.47,2.0,0.072,6.0,24.0,0.997707,3.16,0.97,11.0,7
8.9,0.5,0.27,2.3,0.082,11.5,18.5,0.996016,3.27,0.6,11.1,7
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7
5.8,0.42,0.22,2.2,0.03,24.2,100.6,0.99168,3.38,0.67,12.4,7
7.7,0.28,0.3,2.0,0.062,18.0,34.1,0.995193,3.28,0.9,11.3,7
8.1,0.39,0.27,2.1,0.067,13.0,29.9,0.996793,3.24,0.73,9.7,7
8.2,0.32,0.33,2.7,0.064,4.0,11.6,0.994522,3.31,0.75,12.8,7
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7
6.6,0.4,0.28,1.9,0.07,3.9,8.4,0.992925,3.4,0.56,12.8,7
8.0,0.26,0.4,1.9,0.139,6.0,15.5,0.994058,3.23,0.81,12.2,7
10.6,0.33,0.45,3.4,0.092,14.6,47.0,0.998715,3.18,0.96,10.6,7
8.0,0.36,0.38,2.2,0.084,6.0,11.8,0.993886,3.28,0.63,12.5,7
6.8,0.49,0.21,2.2,0.063,13.8,28.6,0.994245,3.35,0.66,11.5,7
9.0,0.4,0.32,5.3,0.088,10.5,47.2,0.999023,3.36,0.76,10.5,7
15.5,0.68,0.75,3.8,0.099,6.1,42.9,1.003148,2.96,0.68,11.1,7
9.7,0.45,0.3,2.0,0.066,16.5,32.5,0.997094,3.35,0.68,10.7,7
8.1,0.46,0.2,2.0,0.082,12.0,18.5,0.995064,3.24,0.63,11.1,7
10.5,0.24,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,7
12.2,0.44,0.73,4.6,0.071,7.0,39.1,1.000893,3.18,0.64,12.2,7
7.8,0.58,0.02,2.1,0.073,9.0,18.0,0.996801,3.36,0.57,9.5,7
8.0,0.4,0.25,1.9,0.06,5.5,25.5,0.995672,3.35,0.87,11.7,7
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7
7.3,0.74,0.1,2.1,0.059,31.8,47.8,0.99552,3.47,0.61,12.0,7
14.2,0.34,0.46,2.5,0.089,9.2,23.2,0.99982,3.1,0.84,10.0,7
6.8,0.34,0.22,1.7,0.064,15.0,28.0,0.994652,3.31,0.72,10.7,7
8.7,0.3,0.4,2.7,0.105,7.0,15.9,0.996018,3.31,0.79,11.8,7
8.9,0.4,0.32,5.5,0.087,10.2,47.1,0.999077,3.38,0.77,10.5,7
10.2,0.43,0.42,2.0,0.071,7.0,20.1,0.995732,3.14,0.8,11.1,7
8.9,0.54,0.14,2.6,0.09,20.2,50.6,0.997813,3.34,0.84,10.7,7
9.4,0.25,0.4,1.8,0.062,5.7,9.7,0.995234,3.22,0.61,11.4,7
8.8,0.29,0.5,2.3,0.132,5.6,17.2,0.995129,3.18,1.0,12.2,7
9.0,0.36,0.42,3.4,0.1,12.0,24.2,0.99544,3.25,0.72,12.2,7
9.0,0.37,0.44,1.7,0.044,21.5,42.3,0.995273,3.27,0.82,10.8,7
9.2,0.37,0.4,7.3,0.071,17.7,40.0,0.997551,3.3,0.8,11.3,7
9.5,0.37,0.43,6.1,0.072,6.5,13.5,0.996822,3.25,0.55,11.9,7
10.4,0.45,0.52,5.7,0.086,6.0,14.3,0.997414,3.15,0.59,11.8,7
9.5,0.47,0.33,3.4,0.092,10.0,45.7,0.998796,3.29,0.66,10.0,7
6.8,0.48,0.14,1.8,0.057,5.3,26.2,0.994632,3.45,0.86,12.1,7
8.5,0.18,0.5,1.8,0.071,45.4,87.5,0.995276,3.34,0.76,11.8,7
7.8,0.5,0.22,2.5,0.063,8.7,27.7,0.995614,3.39,0.71,11.5,7
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7
9.1,0.29,0.33,2.0,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7
9.3,0.6,0.26,2.9,0.086,20.6,54.8,0.998355,3.36,0.77,11.1,7
7.2,0.46,0.14,2.3,0.068,13.0,26.2,0.993971,3.37,0.75,12.3,7
9.6,0.38,0.44,6.1,0.072,6.4,13.6,0.996863,3.24,0.54,11.9,7
9.4,0.35,0.41,2.2,0.066,11.5,25.2,0.995557,3.24,0.83,11.9,7
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.998647,3.24,0.6,9.7,7
7.9,0.28,0.65,3.4,0.328,5.1,10.0,0.997065,3.24,1.02,10.1,7
7.3,0.47,0.08,5.4,0.088,10.0,18.0,0.996741,3.37,0.68,11.2,7
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7
8.7,0.34,0.43,2.4,0.075,11.9,19.0,0.994623,3.15,0.7,11.8,7
8.3,0.4,0.3,2.2,0.079,12.0,18.7,0.994737,3.19,0.67,11.4,7
5.1,0.5,0.11,1.9,0.048,17.4,103.4,0.992542,3.5,0.75,12.6,7
10.5,0.24,0.42,1.8,0.076,6.0,22.2,0.99762,3.2,1.04,10.8,7
7.1,0.49,0.22,2.1,0.073,14.0,28.0,0.995666,3.38,0.67,10.7,7
8.6,0.5,0.22,2.0,0.068,17.9,37.5,0.995675,3.26,0.81,11.4,7
7.0,0.35,0.33,1.9,0.064,4.0,8.3,0.992932,3.35,0.58,12.8,7
9.1,0.32,0.49,2.2,0.098,6.0,12.4,0.9951,3.24,0.63,12.1,7
9.0,0.38,0.46,3.7,0.071,9.6,20.0,0.996089,3.36,0.78,12.4,7
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7
9.0,0.35,0.39,2.2,0.072,11.6,29.1,0.995331,3.29,0.79,12.4,7
14.8,0.22,0.45,2.2,0.075,10.0,24.1,0.999903,3.07,0.84,9.3,7
7.4,0.32,0.32,2.3,0.063,19.9,35.9,0.9952,3.32,0.82,11.8,7
9.1,0.45,0.5,4.2,0.098,3.0,10.0,0.996058,3.23,0.61,12.1,7
7.8,0.58,0.02,1.9,0.08,10.5,18.0,0.996244,3.34,0.57,10.0,7
6.7,0.75,0.07,2.6,0.072,17.1,34.6,0.995184,3.55,0.89,12.5,7
8.0,0.49,0.15,2.0,0.084,12.0,18.3,0.995223,3.26,0.61,10.9,7
7.0,0.28,0.33,2.3,0.025,35.8,100.5,0.99166,3.27,0.45,11.5,7
7.3,0.36,0.31,2.5,0.065,20.7,37.1,0.995278,3.35,0.77,12.1,7
9.4,0.4,0.46,2.6,0.074,10.3,19.4,0.995571,3.28,0.68,12.0,7
8.5,0.28,0.56,1.8,0.091,35.3,102.6,0.996856,3.3,0.75,10.5,7
8.4,0.46,0.28,5.9,0.09,6.2,12.2,0.997334,3.33,0.65,11.3,7
12.8,0.6,0.67,5.7,0.082,7.0,41.8,1.002092,3.08,0.72,10.2,7
8.7,0.29,0.49,2.5,0.087,6.8,17.6,0.996675,3.26,0.98,11.6,7
6.7,0.51,0.28,2.5,0.065,21.3,34.0,0.995096,3.4,0.83,11.9,7
5.2,0.48,0.06,1.8,0.052,17.9,99.9,0.992386,3.54,0.71,12.7,7
8.6,0.33,0.45,2.2,0.098,6.0,11.1,0.994978,3.2,0.6,12.2,7
10.3,0.38,0.52,2.6,0.079,12.0,28.9,0.997014,3.23,0.7,11.8,7
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7
6.6,0.83,0.04,2.3,0.059,32.0,48.2,0.995281,3.51,0.56,12.2,7
9.5,0.43,0.36,5.4,0.088,9.6,46.6,0.999488,3.34,0.76,10.6,7
9.6,0.48,0.34,2.9,0.093,10.0,45.4,0.99873,3.27,0.63,9.9,7
9.3,0.39,0.4,8.5,0.069,18.2,38.9,0.998355,3.29,0.81,11.0,7
10.8,0.3,0.57,2.1,0.056,6.9,18.9,0.997819,3.3,0.91,10.7,7
8.9,0.4,0.32,5.5,0.087,10.1,47.0,0.999091,3.38,0.77,10.5,7
6.5,0.32,0.11,1.5,0.066,15.0,28.0,0.9946,3.4,0.7,10.1,7
9.0,0.35,0.32,2.3,0.064,12.0,27.3,0.995553,3.28,0.79,11.5,7
7.4,0.62,0.11,2.4,0.079,15.8,32.8,0.99732,3.56,0.69,10.7,7
8.4,0.34,0.44,2.9,0.068,3.7,10.0,0.994294,3.29,0.66,12.6,7
5.4,0.4,0.06,2.1,0.053,16.2,42.2,0.99199,3.65,0.74,13.8,7
12.7,0.3,0.74,2.6,0.094,9.0,28.0,0.999339,3.2,0.77,10.8,7
8.8,0.34,0.43,2.4,0.075,11.8,19.0,0.994704,3.16,0.7,11.8,7
9.0,0.48,0.15,2.5,0.092,18.9,49.0,0.997769,3.3,0.81,10.4,7
9.0,0.23,0.38,2.0,0.066,50.9,75.8,0.996532,3.45,0.88,11.0,7
7.8,0.39,0.21,2.2,0.067,17.7,35.2,0.995534,3.3,0.85,11.4,7
10.3,0.34,0.43,3.8,0.091,13.8,47.0,0.998786,3.22,0.93,10.6,7
9.2,0.27,0.52,2.4,0.091,5.9,17.8,0.995879,3.19,1.09,12.1,7
14.6,0.6,0.76,3.8,0.091,6.3,41.7,1.002458,3.02,0.66,11.7,7
8.0,0.58,0.16,6.0,0.107,5.4,11.4,0.998042,3.36,0.68,10.5,7
13.6,0.29,0.49,2.4,0.074,10.0,24.6,0.999133,3.1,0.82,10.1,7
10.8,0.35,0.51,2.7,0.078,34.3,64.7,0.999682,3.32,0.87,10.7,7
9.0,0.36,0.41,3.2,0.066,10.2,19.0,0.995084,3.28,0.71,11.9,7
9.0,0.33,0.32,2.2,0.064,12.4,27.2,0.9954,3.27,0.81,11.6,7
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7
10.5,0.49,0.46,5.7,0.085,8.8,44.9,1.000379,3.25,0.75,10.3,7
7.4,0.64,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7
10.7,0.36,0.39,1.9,0.06,16.8,32.2,0.996972,3.25,0.67,10.6,7
6.7,0.33,0.17,1.6,0.065,15.0,28.0,0.994627,3.36,0.71,10.4,7
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7
7.6,0.28,0.35,2.6,0.051,3.9,8.1,0.995423,3.4,0.64,11.1,7
8.5,0.66,0.27,1.9,0.106,7.9,23.4,0.996636,3.29,0.72,10.2,7
6.5,0.49,0.1,2.3,0.07,12.5,25.8,0.994058,3.4,0.72,11.9,7
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7
9.3,0.39,0.45,4.4,0.091,3.1,10.2,0.996219,3.27,0.65,12.3,7
11.7,0.38,0.63,2.9,0.092,11.9,30.1,0.999264,3.19,0.65,10.9,7
7.1,0.49,0.22,2.1,0.073,14.0,28.0,0.99566,3.38,0.67,10.7,7
7.8,0.29,0.29,1.8,0.057,7.5,14.8,0.994719,3.35,0.78,11.9,7
10.5,0.43,0.57,3.0,0.11,6.0,13.6,0.99706,3.15,0.71,11.7,7
8.2,0.32,0.33,2.8,0.065,4.0,11.8,0.994608,3.3,0.75,12.8,7
10.6,0.46,0.55,5.5,0.092,6.0,14.4,0.997557,3.13,0.62,11.8,7
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.996387,3.33,0.67,11.2,7
9.9,0.43,0.48,2.7,0.077,11.1,19.0,0.996115,3.22,0.64,11.6,7
7.2,0.51,0.29,2.1,0.062,31.1,53.5,0.99709,3.32,0.64,10.2,7
9.8,0.37,0.61,5.1,0.071,42.8,76.3,0.998055,3.27,0.86,11.7,7
8.9,0.33,0.41,5.9,0.073,7.0,13.0,0.996602,3.3,0.61,12.1,7
10.2,0.43,0.42,2.0,0.071,7.0,20.1,0.995756,3.14,0.8,11.1,7
7.8,0.44,0.28,2.2,0.076,6.0,11.6,0.993696,3.3,0.64,12.5,7
5.1,0.44,0.01,1.7,0.048,18.4,94.6,0.991986,3.63,0.69,13.1,7
10.3,0.39,0.48,1.6,0.064,21.4,41.6,0.996197,3.14,0.79,10.4,7
8.6,0.31,0.41,2.6,0.14,6.4,16.0,0.995389,3.26,0.8,12.0,7
7.3,0.25,0.36,2.2,0.031,39.0,96.1,0.992152,3.28,0.51,11.7,7
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7
5.9,0.59,0.08,2.1,0.082,3.2,10.3,0.993537,3.62,0.61,12.8,7
8.9,0.36,0.32,2.0,0.063,13.8,30.4,0.996813,3.21,0.72,9.9,7
7.1,0.51,0.09,2.0,0.064,38.7,55.9,0.994571,3.37,0.78,11.3,7
8.2,0.31,0.44,2.1,0.089,6.0,11.9,0.993998,3.27,0.62,12.4,7
9.8,0.35,0.54,4.3,0.073,41.5,71.6,0.998352,3.3,0.85,11.1,7
9.7,0.32,0.47,1.4,0.057,8.8,24.0,0.996999,3.22,0.82,10.3,7
8.5,0.33,0.4,2.8,0.067,9.5,19.5,0.994449,3.34,0.75,12.4,7
7.8,0.27,0.37,2.3,0.051,4.0,8.9,0.99442,3.37,0.67,11.8,7
9.5,0.29,0.52,2.4,0.074,6.1,18.2,0.996139,3.19,1.09,11.9,7
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7
11.7,0.67,0.52,3.2,0.121,7.0,20.9,0.998786,3.17,0.83,12.1,7
8.5,0.32,0.41,2.4,0.073,11.7,19.0,0.994389,3.16,0.71,11.8,7
8.5,0.3,0.36,2.0,0.05,34.0,51.6,0.99542,3.27,0.96,12.0,7
11.7,0.39,0.65,3.6,0.073,7.8,36.5,0.999239,3.23,0.66,12.7,7
11.3,0.29,0.45,1.7,0.055,16.6,31.8,0.996854,3.16,0.68,10.5,7
7.1,0.39,0.3,2.0,0.062,14.8,28.1,0.994639,3.25,0.72,11.3,7
8.7,0.42,0.49,3.5,0.086,3.3,10.0,0.995172,3.25,0.62,12.3,7
9.0,0.38,0.42,2.3,0.071,12.0,28.1,0.995016,3.27,0.75,12.5,7
8.1,0.38,0.48,2.0,0.074,23.8,43.6,0.995814,3.31,0.82,10.9,7
7.8,0.5,0.14,2.2,0.082,8.7,17.7,0.996953,3.35,0.63,9.9,7
9.1,0.4,0.44,5.9,0.078,24.8,42.1,0.995568,3.22,0.76,12.5,7
6.9,0.28,0.3,2.3,0.019,35.9,100.3,0.991171,3.26,0.42,11.6,7
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.996575,3.52,0.62,10.2,7
8.3,0.35,0.38,2.1,0.079,5.4,10.0,0.994882,3.22,0.55,11.5,7
7.8,0.28,0.46,2.0,0.062,35.4,101.9,0.99458,3.29,0.62,10.9,7
8.3,0.29,0.45,2.2,0.088,5.6,12.0,0.994202,3.27,0.65,12.5,7
12.6,0.6,0.64,5.8,0.083,7.2,42.3,1.002036,3.09,0.73,10.0,7
7.8,0.63,0.11,6.0,0.118,5.0,11.0,0.998383,3.37,0.7,10.1,7
8.5,0.32,0.4,2.2,0.068,18.0,42.8,0.994642,3.29,0.78,12.1,7
6.2,0.7,0.05,1.9,0.087,5.8,25.5,0.994529,3.49,0.77,11.6,7
5.7,0.54,0.05,1.7,0.055,5.1,26.7,0.993767,3.53,0.85,12.4,7
8.8,0.37,0.4,2.3,0.095,5.8,10.0,0.995628,3.16,0.57,11.7,7
11.3,0.41,0.68,2.8,0.082,9.6,26.9,0.997948,3.18,0.78,11.7,7
8.6,0.42,0.44,3.5,0.087,3.4,10.8,0.995381,3.25,0.66,12.4,7
10.1,0.42,0.47,6.0,0.076,6.0,14.1,0.997149,3.19,0.52,11.8,7
8.0,0.34,0.37,2.0,0.069,5.1,10.0,0.994396,3.25,0.54,11.3,7
8.6,0.2,0.43,1.8,0.067,49.1,82.4,0.995646,3.4,0.82,11.4,7
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.997589,3.34,0.86,10.6,7
7.3,0.73,0.01,2.6,0.075,17.0,36.1,0.995925,3.45,0.81,12.0,7
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7
11.3,0.29,0.45,1.7,0.055,16.5,31.8,0.996853,3.16,0.68,10.5,7
8.8,0.29,0.3,2.0,0.07,44.1,65.4,0.997226,3.43,0.85,10.4,7
8.2,0.37,0.24,2.2,0.065,13.0,26.6,0.994606,3.31,0.8,12.0,7
5.3,0.47,0.09,2.0,0.05,16.8,93.3,0.992043,3.54,0.81,13.2,7
7.6,0.31,0.32,1.9,0.067,18.0,35.7,0.994408,3.32,0.89,12.3,7
7.2,0.38,0.31,2.0,0.063,14.9,28.0,0.994772,3.24,0.73,11.3,7
8.5,0.35,0.45,3.0,0.07,3.6,10.0,0.994422,3.29,0.66,12.5,7
7.8,0.39,0.32,2.5,0.095,8.3,17.3,0.997171,3.34,0.72,10.6,7
7.2,0.34,0.34,2.5,0.064,21.4,36.6,0.995153,3.34,0.77,12.0,7
8.9,0.17,0.43,2.1,0.072,10.0,20.6,0.995332,3.39,0.75,11.9,7
7.0,0.66,0.0,2.4,0.053,5.9,11.0,0.993202,3.36,0.66,12.7,7
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.998588,3.24,0.6,9.7,7
10.2,0.34,0.48,2.1,0.054,5.0,9.0,0.994624,3.2,0.69,12.1,7
9.0,0.22,0.37,1.6,0.067,6.0,10.0,0.995463,3.23,0.58,11.1,7
8.6,0.41,0.46,2.6,0.054,13.0,26.9,0.994845,3.33,0.88,13.3,7
9.4,0.28,0.4,2.5,0.075,17.4,47.9,0.997684,3.25,0.9,10.7,7
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.994466,3.31,0.77,12.5,7
8.9,0.42,0.42,5.8,0.078,24.9,42.0,0.995499,3.22,0.76,12.4,7
12.5,0.34,0.66,2.2,0.089,22.6,42.1,0.998042,3.03,0.72,10.7,7
7.0,0.59,0.12,2.2,0.082,13.0,28.1,0.996606,3.51,0.62,10.2,7
9.3,0.4,0.56,3.3,0.081,10.5,25.0,0.995932,3.21,0.71,12.3,7
9.1,0.38,0.43,3.3,0.053,22.5,42.0,0.995275,3.24,0.8,11.5,7
9.2,0.43,0.33,4.6,0.089,10.0,46.4,0.99896,3.34,0.72,10.3,7
9.6,0.27,0.42,1.8,0.06,5.5,9.5,0.995093,3.22,0.63,11.6,7
7.2,0.3,0.33,2.1,0.056,4.0,8.0,0.994243,3.39,0.61,11.7,7
5.2,0.45,0.06,2.0,0.046,16.8,88.6,0.991716,3.6,0.82,13.6,7
9.0,0.15,0.45,1.9,0.075,10.1,20.8,0.995597,3.39,0.75,11.9,7
8.8,0.31,0.41,2.8,0.107,7.0,16.1,0.996143,3.31,0.81,11.8,7
8.3,0.43,0.39,2.5,0.057,13.0,26.7,0.994601,3.34,0.85,13.1,7
9.0,0.3,0.32,2.1,0.063,13.0,27.0,0.995082,3.27,0.83,11.7,7
8.0,0.21,0.36,1.8,0.06,7.0,15.1,0.994751,3.32,0.8,11.9,7
7.6,0.48,0.21,2.1,0.074,13.0,29.1,0.996709,3.36,0.68,9.9,7
5.8,0.36,0.14,2.3,0.054,14.1,41.6,0.992623,3.64,0.76,13.4,7
7.5,0.27,0.38,2.5,0.067,12.7,41.6,0.994404,3.46,0.79,12.4,7
12.2,0.37,0.68,2.9,0.093,11.4,29.6,0.999562,3.18,0.66,10.8,7
5.2,0.45,0.02,1.7,0.049,18.5,97.7,0.992176,3.6,0.67,12.8,7
11.2,0.36,0.61,4.1,0.079,36.1,70.2,0.999776,3.27,0.9,11.2,7
10.5,0.24,0.45,2.0,0.071,6.0,23.2,0.997717,3.17,0.96,10.9,7
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7
8.5,0.18,0.5,1.8,0.069,44.8,88.3,0.995122,3.33,0.75,11.8,7
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7
10.9,0.38,0.49,2.5,0.085,6.3,23.1,0.998223,3.16,0.88,11.4,7
5.2,0.49,0.14,2.2,0.045,16.0,94.6,0.992089,3.5,0.88,13.3,7
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7
8.9,0.35,0.32,2.1,0.08,11.2,31.7,0.996271,3.34,0.82,11.5,7
9.6,0.43,0.59,3.2,0.078,10.3,25.4,0.996226,3.19,0.74,12.4,7
8.7,0.29,0.39,2.6,0.1,7.0,15.8,0.995886,3.31,0.79,11.8,7
8.3,0.3,0.41,2.5,0.056,3.9,10.0,0.993765,3.32,0.69,12.7,7
9.9,0.49,0.57,2.9,0.071,10.0,26.4,0.996729,3.19,0.76,12.3,7
8.5,0.18,0.5,1.8,0.071,45.4,87.4,0.99528,3.34,0.77,11.8,7
8.2,0.41,0.3,2.0,0.072,12.8,19.5,0.994411,3.21,0.64,11.3,7
7.8,0.58,0.02,1.9,0.079,10.2,18.0,0.996367,3.34,0.57,9.9,7
8.7,0.4,0.45,4.4,0.074,3.0,9.4,0.996744,3.31,0.63,11.8,7
10.1,0.43,0.43,2.0,0.071,6.9,19.9,0.995696,3.14,0.81,11.2,7
8.9,0.3,0.42,2.7,0.104,6.9,16.3,0.996148,3.3,0.84,11.8,7
9.3,0.31,0.37,2.2,0.08,11.0,31.0,0.996306,3.32,0.85,11.9,7
6.6,0.81,0.02,2.7,0.072,17.0,34.1,0.995521,3.57,0.89,12.3,7
7.1,0.46,0.24,2.1,0.07,14.2,28.0,0.995415,3.34,0.69,10.9,7
8.0,0.43,0.25,2.2,0.069,13.6,30.6,0.996906,3.3,0.72,9.9,7
9.2,0.41,0.5,2.5,0.055,12.0,25.0,0.995197,3.34,0.79,13.3,7
9.2,0.36,0.46,5.7,0.081,6.8,13.3,0.996854,3.26,0.65,12.1,7
13.9,0.64,0.7,4.9,0.09,6.6,42.4,1.002606,3.02,0.71,10.5,7
7.6,0.44,0.18,2.2,0.068,12.6,25.6,0.994182,3.35,0.77,12.2,7
8.4,0.28,0.55,1.8,0.09,35.0,102.9,0.996712,3.3,0.74,10.5,7
7.2,0.41,0.29,2.0,0.065,14.7,28.0,0.995,3.28,0.71,11.1,7
9.7,0.31,0.47,1.5,0.06,8.5,24.0,0.997055,3.21,0.86,10.4,7
7.8,0.26,0.4,2.2,0.081,7.5,16.1,0.996036,3.33,0.79,11.4,7
8.5,0.33,0.4,2.9,0.066,9.6,19.4,0.994506,3.33,0.75,12.3,7
6.8,0.51,0.19,2.3,0.063,13.5,28.7,0.99417,3.37,0.65,11.6,7
8.9,0.47,0.52,3.9,0.099,3.1,10.1,0.995796,3.22,0.6,12.1,7
7.3,0.35,0.35,1.9,0.073,18.8,37.5,0.993508,3.37,0.87,13.3,7
6.7,0.53,0.1,2.3,0.069,13.4,25.6,0.993872,3.41,0.71,12.1,7
